2024-11-10 03:23:52 - INFO - Logging initialized. Log file: SourceCode/Logs/RNN_Generation_Logs\rnn_generation_20241110_032352.log
2024-11-10 03:23:52 - INFO - Using device: cuda
2024-11-10 03:26:41 - INFO - Sample generated word: AELLADER
2024-11-10 03:26:42 - INFO - Sample generated word: ABBY2220
2024-11-10 03:26:43 - INFO - Sample generated word: ANDYRTER
2024-11-10 03:26:43 - INFO - Sample generated word: AMERESAN
2024-11-10 03:26:44 - INFO - Sample generated word: ARLIELOS
2024-11-10 03:26:44 - INFO - Sample generated word: AVANAMEN
2024-11-10 03:26:45 - INFO - Sample generated word: AIRAGARA
2024-11-10 03:26:45 - INFO - Sample generated word: ANDRINGE
2024-11-10 03:26:45 - INFO - Sample generated word: ALBABE24
2024-11-10 03:26:45 - INFO - Sample generated word: ASHAMINA
2024-11-10 03:26:47 - INFO - Sample generated word: ALEXUSED
2024-11-10 03:26:47 - INFO - Sample generated word: ALINAS12
2024-11-10 03:26:48 - INFO - Sample generated word: ASSERION
2024-11-10 03:26:49 - INFO - Sample generated word: ANGELY'S
2024-11-10 03:26:49 - INFO - Sample generated word: ALEX1987
2024-11-10 03:26:49 - INFO - Sample generated word: AB7KEWK4
2024-11-10 03:26:50 - INFO - Sample generated word: ALICES23
2024-11-10 03:26:50 - INFO - Sample generated word: AMERIE99
2024-11-10 03:26:50 - INFO - Sample generated word: ALLSALAN
2024-11-10 03:26:51 - INFO - Sample generated word: AL-MONIN
2024-11-10 03:26:51 - INFO - Sample generated word: ARTHENNO
2024-11-10 03:26:52 - INFO - Sample generated word: ARCHORIS
2024-11-10 03:26:53 - INFO - Sample generated word: AFFERINA
2024-11-10 03:26:54 - INFO - Sample generated word: ALBUBURA
2024-11-10 03:26:55 - INFO - Sample generated word: ALEX2008
2024-11-10 03:26:55 - INFO - Sample generated word: ANDRESST
2024-11-10 03:26:55 - INFO - Sample generated word: ALDERE'S
2024-11-10 03:26:56 - INFO - Sample generated word: ANNENJAV
2024-11-10 03:26:56 - INFO - Sample generated word: AAROROCK
2024-11-10 03:26:56 - INFO - Sample generated word: ALICRATT
2024-11-10 03:26:56 - INFO - Sample generated word: ASHIE123
2024-11-10 03:26:56 - INFO - Sample generated word: ALEX1215
2024-11-10 03:26:56 - INFO - Sample generated word: ANATISAN
2024-11-10 03:26:56 - INFO - Sample generated word: ANATARAI
2024-11-10 03:26:56 - INFO - Sample generated word: ALPHOREA
2024-11-10 03:26:57 - INFO - Sample generated word: AL-MARIA
2024-11-10 03:26:58 - INFO - Sample generated word: ANTINAIL
2024-11-10 03:26:58 - INFO - Sample generated word: ARAYOURI
2024-11-10 03:26:58 - INFO - Sample generated word: ARMANSON
2024-11-10 03:26:58 - INFO - Sample generated word: ADDIESES
2024-11-10 03:26:59 - INFO - Sample generated word: ASHIE609
2024-11-10 03:27:01 - INFO - Sample generated word: AISTORES
2024-11-10 03:27:01 - INFO - Sample generated word: A3834776
2024-11-10 03:27:01 - INFO - Sample generated word: ARAGARIA
2024-11-10 03:27:01 - INFO - Sample generated word: ANISARAS
2024-11-10 03:27:01 - INFO - Sample generated word: ARBART18
2024-11-10 03:27:02 - INFO - Sample generated word: AERANAEL
2024-11-10 03:27:03 - INFO - Sample generated word: ANGEL102
2024-11-10 03:27:03 - INFO - Sample generated word: ASCOLALA
2024-11-10 03:27:05 - INFO - Sample generated word: AUTSENNE
2024-11-10 03:27:05 - INFO - Sample generated word: ARTENTIS
2024-11-10 03:27:06 - INFO - Sample generated word: AIANGIES
2024-11-10 03:27:06 - INFO - Sample generated word: ALEXISON
2024-11-10 03:27:07 - INFO - Sample generated word: ALEX1981
2024-11-10 03:27:07 - INFO - Sample generated word: ADALSCHA
2024-11-10 03:27:07 - INFO - Sample generated word: AMALABEL
2024-11-10 03:27:08 - INFO - Sample generated word: ALIMASAQ
2024-11-10 03:27:08 - INFO - Sample generated word: ALLENG74
2024-11-10 03:27:09 - INFO - Sample generated word: ADORALIS
2024-11-10 03:27:09 - INFO - Sample generated word: ABRIAN28
2024-11-10 03:27:09 - INFO - Sample generated word: ARBADATE
2024-11-10 03:27:10 - INFO - Sample generated word: ARENEBAS
2024-11-10 03:27:11 - INFO - Sample generated word: AMANTENE
2024-11-10 03:27:11 - INFO - Sample generated word: ALLENTAS
2024-11-10 03:27:11 - INFO - Sample generated word: ABBY6713
2024-11-10 03:27:12 - INFO - Sample generated word: ALEXENDA
2024-11-10 03:27:12 - INFO - Sample generated word: ANDRECEB
2024-11-10 03:27:13 - INFO - Sample generated word: ALEXA123
2024-11-10 03:27:13 - INFO - Sample generated word: AMARIA18
2024-11-10 03:27:14 - INFO - Sample generated word: ANALOVER
2024-11-10 03:27:14 - INFO - Sample generated word: ANTIMAGE
2024-11-10 03:27:14 - INFO - Sample generated word: ASHARE14
2024-11-10 03:27:14 - INFO - Sample generated word: ANGANGAN
2024-11-10 03:27:15 - INFO - Sample generated word: ALANNE12
2024-11-10 03:27:15 - INFO - Sample generated word: AMARAMON
2024-11-10 03:27:16 - INFO - Sample generated word: ANDELINO
2024-11-10 03:27:16 - INFO - Sample generated word: ARAKUKAM
2024-11-10 03:27:16 - INFO - Sample generated word: AFFRONES
2024-11-10 03:27:17 - INFO - Sample generated word: ALEX1974
2024-11-10 03:27:17 - INFO - Sample generated word: ARIANA24
2024-11-10 03:27:18 - INFO - Sample generated word: ANASTORE
2024-11-10 03:27:20 - INFO - Sample generated word: ASOLANIT
2024-11-10 03:27:20 - INFO - Sample generated word: ALANALAM
2024-11-10 03:27:20 - INFO - Sample generated word: ANTALAMO
2024-11-10 03:27:20 - INFO - Sample generated word: AMORECHA
2024-11-10 03:27:21 - INFO - Sample generated word: ALEX1992
2024-11-10 03:27:22 - INFO - Sample generated word: AGENGULE
2024-11-10 03:27:22 - INFO - Sample generated word: AMORAGER
2024-11-10 03:27:22 - INFO - Completed generation for 'A'. Generated 50000 words
2024-11-10 03:27:22 - INFO - Starting generation for character 'B'
2024-11-10 03:27:25 - INFO - Sample generated word: BEERISTO
2024-11-10 03:27:25 - INFO - Sample generated word: BABYBOY1
2024-11-10 03:27:25 - INFO - Sample generated word: BENNY123
2024-11-10 03:27:26 - INFO - Sample generated word: BADELATA
2024-11-10 03:27:28 - INFO - Sample generated word: BOBANOVA
2024-11-10 03:27:28 - INFO - Sample generated word: BOBBY316
2024-11-10 03:27:29 - INFO - Sample generated word: BREENEST
2024-11-10 03:27:29 - INFO - Sample generated word: BARTHORE
2024-11-10 03:27:29 - INFO - Sample generated word: BROODLER
2024-11-10 03:27:29 - INFO - Sample generated word: BUTERLOG
2024-11-10 03:27:29 - INFO - Sample generated word: BIRTER11
2024-11-10 03:27:30 - INFO - Sample generated word: BESTARON
2024-11-10 03:27:32 - INFO - Sample generated word: BOODIE13
2024-11-10 03:27:32 - INFO - Sample generated word: BARAHUNA
2024-11-10 03:27:32 - INFO - Sample generated word: BOODELIS
2024-11-10 03:27:32 - INFO - Sample generated word: BABYBEAN
2024-11-10 03:27:32 - INFO - Sample generated word: BALLERIA
2024-11-10 03:27:32 - INFO - Sample generated word: BABACKER
2024-11-10 03:27:32 - INFO - Sample generated word: BARIANNE
2024-11-10 03:27:33 - INFO - Sample generated word: BOOKEY06
2024-11-10 03:27:33 - INFO - Sample generated word: BOOMONES
2024-11-10 03:27:34 - INFO - Sample generated word: BABBYJAY
2024-11-10 03:27:35 - INFO - Sample generated word: BELLA888
2024-11-10 03:27:35 - INFO - Sample generated word: BOBBY456
2024-11-10 03:27:36 - INFO - Sample generated word: BOOBYA14
2024-11-10 03:27:36 - INFO - Sample generated word: BELLARME
2024-11-10 03:27:36 - INFO - Sample generated word: BEAR1026
2024-11-10 03:27:36 - INFO - Sample generated word: BBALINAZ
2024-11-10 03:27:36 - INFO - Sample generated word: BIGGYANG
2024-11-10 03:27:37 - INFO - Sample generated word: BENJERES
2024-11-10 03:27:37 - INFO - Sample generated word: BUKIE321
2024-11-10 03:27:37 - INFO - Sample generated word: BOOKSEAH
2024-11-10 03:27:39 - INFO - Sample generated word: BARALITA
2024-11-10 03:27:39 - INFO - Sample generated word: BONNALIS
2024-11-10 03:27:39 - INFO - Sample generated word: BELLAKON
2024-11-10 03:27:39 - INFO - Sample generated word: BAZDAIED
2024-11-10 03:27:41 - INFO - Sample generated word: BERTALES
2024-11-10 03:27:41 - INFO - Sample generated word: BELLIE88
2024-11-10 03:27:42 - INFO - Sample generated word: BELLINES
2024-11-10 03:27:43 - INFO - Sample generated word: BEAN1234
2024-11-10 03:27:43 - INFO - Sample generated word: BELLINES
2024-11-10 03:27:44 - INFO - Sample generated word: BABY1986
2024-11-10 03:27:44 - INFO - Sample generated word: BIGSUCAT
2024-11-10 03:27:44 - INFO - Sample generated word: BABELANA
2024-11-10 03:27:44 - INFO - Sample generated word: BABYBOYS
2024-11-10 03:27:44 - INFO - Sample generated word: BIGGIE21
2024-11-10 03:27:45 - INFO - Sample generated word: BOOKY123
2024-11-10 03:27:45 - INFO - Sample generated word: BANDISEK
2024-11-10 03:27:45 - INFO - Sample generated word: BEATTERS
2024-11-10 03:27:45 - INFO - Sample generated word: BREECE13
2024-11-10 03:27:46 - INFO - Sample generated word: BULLER04
2024-11-10 03:27:46 - INFO - Sample generated word: BESCOLTE
2024-11-10 03:27:46 - INFO - Sample generated word: BOLLAWAY
2024-11-10 03:27:46 - INFO - Sample generated word: BIGGLESS
2024-11-10 03:27:46 - INFO - Sample generated word: BABY2755
2024-11-10 03:27:47 - INFO - Sample generated word: BABYBOOL
2024-11-10 03:27:47 - INFO - Sample generated word: BLADDING
2024-11-10 03:27:47 - INFO - Sample generated word: BARAISTA
2024-11-10 03:27:48 - INFO - Sample generated word: BABY0628
2024-11-10 03:27:48 - INFO - Sample generated word: BODY2000
2024-11-10 03:27:48 - INFO - Sample generated word: BELSON88
2024-11-10 03:27:49 - INFO - Sample generated word: BABYBOO1
2024-11-10 03:27:51 - INFO - Sample generated word: BADBLOKE
2024-11-10 03:27:51 - INFO - Sample generated word: BABYPURE
2024-11-10 03:27:52 - INFO - Sample generated word: BOOBANIA
2024-11-10 03:27:52 - INFO - Sample generated word: BRITTER1
2024-11-10 03:27:52 - INFO - Sample generated word: BABY1234
2024-11-10 03:27:53 - INFO - Sample generated word: BOOTER33
2024-11-10 03:27:53 - INFO - Sample generated word: BEATER20
2024-11-10 03:27:54 - INFO - Sample generated word: BAUFFE'S
2024-11-10 03:27:54 - INFO - Sample generated word: BOOKYA21
2024-11-10 03:27:55 - INFO - Sample generated word: BERTACHA
2024-11-10 03:27:55 - INFO - Sample generated word: BEBEARAS
2024-11-10 03:27:55 - INFO - Sample generated word: BANDYESS
2024-11-10 03:27:55 - INFO - Sample generated word: BAGSAR20
2024-11-10 03:27:55 - INFO - Sample generated word: BALLAC'S
2024-11-10 03:27:56 - INFO - Sample generated word: BIGBIG01
2024-11-10 03:27:56 - INFO - Sample generated word: BOOLOUPE
2024-11-10 03:27:57 - INFO - Sample generated word: BABIATOA
2024-11-10 03:27:57 - INFO - Sample generated word: BAROLUKE
2024-11-10 03:27:58 - INFO - Sample generated word: BIGBANG7
2024-11-10 03:27:58 - INFO - Sample generated word: BCORELLE
2024-11-10 03:27:59 - INFO - Sample generated word: BRATTIES
2024-11-10 03:27:59 - INFO - Sample generated word: BILUMA'S
2024-11-10 03:27:59 - INFO - Sample generated word: BELLER12
2024-11-10 03:28:00 - INFO - Sample generated word: BREENEAD
2024-11-10 03:28:00 - INFO - Sample generated word: BELLAN89
2024-11-10 03:28:00 - INFO - Sample generated word: BASEYOUE
2024-11-10 03:28:02 - INFO - Sample generated word: BABYBARD
2024-11-10 03:28:02 - INFO - Sample generated word: BACKIE11
2024-11-10 03:28:03 - INFO - Sample generated word: BOOTLAIN
2024-11-10 03:28:03 - INFO - Sample generated word: BEARELYN
2024-11-10 03:28:03 - INFO - Sample generated word: BABYJENG
2024-11-10 03:28:04 - INFO - Sample generated word: BRIGGLES
2024-11-10 03:28:04 - INFO - Sample generated word: BERNAS'S
2024-11-10 03:28:04 - INFO - Sample generated word: BIG-DONT
2024-11-10 03:28:05 - INFO - Sample generated word: BLADELLY
2024-11-10 03:28:05 - INFO - Sample generated word: BADDEL11
2024-11-10 03:28:07 - INFO - Sample generated word: BACKYDEN
2024-11-10 03:28:07 - INFO - Sample generated word: BORATION
2024-11-10 03:28:07 - INFO - Sample generated word: BRUNEY31
2024-11-10 03:28:08 - INFO - Sample generated word: BILLSANO
2024-11-10 03:28:08 - INFO - Sample generated word: BELLER01
2024-11-10 03:28:09 - INFO - Sample generated word: BERSHOLA
2024-11-10 03:28:10 - INFO - Sample generated word: BILLIE12
2024-11-10 03:28:10 - INFO - Sample generated word: BENSTORE
2024-11-10 03:28:10 - INFO - Sample generated word: BLAYLOVE
2024-11-10 03:28:11 - INFO - Sample generated word: BODION22
2024-11-10 03:28:11 - INFO - Sample generated word: BOOKYS07
2024-11-10 03:28:11 - INFO - Sample generated word: BEAN1010
2024-11-10 03:28:12 - INFO - Sample generated word: BRAMANES
2024-11-10 03:28:12 - INFO - Sample generated word: BABYSTUB
2024-11-10 03:28:13 - INFO - Sample generated word: BITTON-L
2024-11-10 03:28:13 - INFO - Sample generated word: BABYBOYS
2024-11-10 03:28:13 - INFO - Sample generated word: BRAKKE20
2024-11-10 03:28:14 - INFO - Sample generated word: BABYOS01
2024-11-10 03:28:14 - INFO - Sample generated word: BANIAN21
2024-11-10 03:28:14 - INFO - Sample generated word: BELLAS21
2024-11-10 03:28:15 - INFO - Sample generated word: BANDEE75
2024-11-10 03:28:17 - INFO - Sample generated word: BACHANIA
2024-11-10 03:28:17 - INFO - Sample generated word: BLUETTIE
2024-11-10 03:28:17 - INFO - Sample generated word: BIGSTEKS
2024-11-10 03:28:17 - INFO - Sample generated word: BIGGY224
2024-11-10 03:28:18 - INFO - Sample generated word: BALLIERA
2024-11-10 03:28:18 - INFO - Sample generated word: BALLASON
2024-11-10 03:28:18 - INFO - Sample generated word: BODO2004
2024-11-10 03:28:18 - INFO - Sample generated word: BURTERED
2024-11-10 03:28:19 - INFO - Sample generated word: BIGCORES
2024-11-10 03:28:19 - INFO - Sample generated word: BENERICI
2024-11-10 03:28:20 - INFO - Sample generated word: BARAMANA
2024-11-10 03:28:20 - INFO - Sample generated word: BENECALL
2024-11-10 03:28:21 - INFO - Sample generated word: BALOLALE
2024-11-10 03:28:21 - INFO - Sample generated word: BALLERES
2024-11-10 03:28:21 - INFO - Sample generated word: BORATSKI
2024-11-10 03:28:22 - INFO - Sample generated word: BIGSONES
2024-11-10 03:28:22 - INFO - Sample generated word: BIGHORJA
2024-11-10 03:28:23 - INFO - Sample generated word: BBORREZ1
2024-11-10 03:28:24 - INFO - Sample generated word: BABYKOON
2024-11-10 03:28:24 - INFO - Sample generated word: BELLIS23
2024-11-10 03:28:24 - INFO - Sample generated word: BILLY001
2024-11-10 03:28:25 - INFO - Sample generated word: BENSTARD
2024-11-10 03:28:25 - INFO - Sample generated word: BLESTER1
2024-11-10 03:28:26 - INFO - Sample generated word: BABYANGE
2024-11-10 03:28:26 - INFO - Sample generated word: BATANIKA
2024-11-10 03:28:27 - INFO - Sample generated word: BELLIE95
2024-11-10 03:28:27 - INFO - Sample generated word: BABYOLLO
2024-11-10 03:28:27 - INFO - Sample generated word: BARRONES
2024-11-10 03:28:27 - INFO - Sample generated word: BABY2355
2024-11-10 03:28:28 - INFO - Sample generated word: BANNISKI
2024-11-10 03:28:28 - INFO - Sample generated word: BANDACHA
2024-11-10 03:28:28 - INFO - Sample generated word: BECA2666
2024-11-10 03:28:29 - INFO - Sample generated word: BABYBUG1
2024-11-10 03:28:30 - INFO - Sample generated word: BLACKERD
2024-11-10 03:28:31 - INFO - Sample generated word: BRANCE23
2024-11-10 03:28:31 - INFO - Sample generated word: BABYKOTI
2024-11-10 03:28:31 - INFO - Sample generated word: BIGSTELL
2024-11-10 03:28:31 - INFO - Sample generated word: BATAROSA
2024-11-10 03:28:31 - INFO - Sample generated word: BOWANDIS
2024-11-10 03:28:31 - INFO - Sample generated word: BABYAUST
2024-11-10 03:28:31 - INFO - Sample generated word: BABERGER
2024-11-10 03:28:32 - INFO - Sample generated word: BLEEKA12
2024-11-10 03:28:32 - INFO - Sample generated word: BOLLY123
2024-11-10 03:28:35 - INFO - Sample generated word: BENNER01
2024-11-10 03:28:35 - INFO - Sample generated word: BRITTIKI
2024-11-10 03:28:35 - INFO - Sample generated word: BABY2210
2024-11-10 03:28:35 - INFO - Sample generated word: BARION'S
2024-11-10 03:28:37 - INFO - Sample generated word: BOOTY123
2024-11-10 03:28:37 - INFO - Sample generated word: BROOKS30
2024-11-10 03:28:37 - INFO - Sample generated word: BEREDEAS
2024-11-10 03:28:40 - INFO - Sample generated word: BARALATE
2024-11-10 03:28:40 - INFO - Sample generated word: BIGGY123
2024-11-10 03:28:41 - INFO - Sample generated word: BUDDY325
2024-11-10 03:28:42 - INFO - Sample generated word: BERSTAN1
2024-11-10 03:28:42 - INFO - Sample generated word: BURATATA
2024-11-10 03:28:43 - INFO - Sample generated word: BABY0000
2024-11-10 03:28:43 - INFO - Sample generated word: BIGGLE79
2024-11-10 03:28:43 - INFO - Sample generated word: BULLASSE
2024-11-10 03:28:44 - INFO - Sample generated word: BIGGIE14
2024-11-10 03:28:44 - INFO - Sample generated word: BERNASS2
2024-11-10 03:28:44 - INFO - Sample generated word: BARTEE11
2024-11-10 03:28:44 - INFO - Sample generated word: BABYPHAN
2024-11-10 03:28:45 - INFO - Sample generated word: BABYWIST
2024-11-10 03:28:45 - INFO - Sample generated word: BELLERAS
2024-11-10 03:28:48 - INFO - Sample generated word: BABYTELL
2024-11-10 03:28:49 - INFO - Sample generated word: BABYNA24
2024-11-10 03:28:50 - INFO - Sample generated word: BABYBOOL
2024-11-10 03:28:50 - INFO - Sample generated word: BOGADALI
2024-11-10 03:28:50 - INFO - Sample generated word: BEEKABIN
2024-11-10 03:28:51 - INFO - Sample generated word: BAN-MARI
2024-11-10 03:28:51 - INFO - Sample generated word: BOOBYONE
2024-11-10 03:28:52 - INFO - Sample generated word: BERNES86
2024-11-10 03:28:52 - INFO - Sample generated word: BELLERA1
2024-11-10 03:28:53 - INFO - Sample generated word: BOBACOUP
2024-11-10 03:28:54 - INFO - Sample generated word: BRITTA08
2024-11-10 03:28:54 - INFO - Sample generated word: BANDER17
2024-11-10 03:28:54 - INFO - Sample generated word: BARAHA'S
2024-11-10 03:28:55 - INFO - Sample generated word: BELLARKA
2024-11-10 03:28:56 - INFO - Sample generated word: BARCHESE
2024-11-10 03:28:57 - INFO - Sample generated word: BRAGESIA
2024-11-10 03:28:57 - INFO - Sample generated word: BLEZEE23
2024-11-10 03:28:57 - INFO - Sample generated word: BABYBABY
2024-11-10 03:28:57 - INFO - Sample generated word: BERGINON
2024-11-10 03:28:58 - INFO - Sample generated word: BLACKS'S
2024-11-10 03:28:58 - INFO - Sample generated word: BELLDO01
2024-11-10 03:29:00 - INFO - Sample generated word: BRAKER43
2024-11-10 03:29:01 - INFO - Sample generated word: BELLES32
2024-11-10 03:29:02 - INFO - Sample generated word: BABYAS06
2024-11-10 03:29:03 - INFO - Sample generated word: BANDALET
2024-11-10 03:29:04 - INFO - Sample generated word: BOOKSENE
2024-11-10 03:29:05 - INFO - Sample generated word: BOOREKOH
2024-11-10 03:29:05 - INFO - Sample generated word: BULLER07
2024-11-10 03:29:06 - INFO - Sample generated word: BROWNIES
2024-11-10 03:29:06 - INFO - Sample generated word: BEARTHAN
2024-11-10 03:29:07 - INFO - Sample generated word: BIGSOUDE
2024-11-10 03:29:07 - INFO - Sample generated word: BIGRONES
2024-11-10 03:29:08 - INFO - Sample generated word: BOROVALE
2024-11-10 03:29:08 - INFO - Sample generated word: BOODIE23
2024-11-10 03:29:08 - INFO - Sample generated word: BARAFINO
2024-11-10 03:29:08 - INFO - Sample generated word: BERGINES
2024-11-10 03:29:09 - INFO - Sample generated word: BRANDY00
2024-11-10 03:29:10 - INFO - Sample generated word: BANCIRES
2024-11-10 03:29:10 - INFO - Sample generated word: BORGENAR
